order_id,products
2537489,5258 8048 42392
2406418,
3201232,41787 16797 24852 45066 21573 45007 39275 28985 15290 38456 5077 31725 16254 10749 44245 8536 39108 9199 22025 20955 14280 15404 29657 32271 29750 27238 46347 3308 49176 1811 32915 33614 7177 21289 18071 5069 1848 46946 6036 2840 32697
1751061,22963 21903 25466
702486,28553
2017625,14633 8981
2930712,38444 45190 16275
2799643,18523 24852 30489 21903 44632 43858 28204 33198 8555 30233 5161 25340 29941 17123 22164
1095708,
3323933,5876 11140 25466
1095710,8021 28204 5479 1096
1751072,
2799649,48577 43486
178211,
2275365,47766 10761
3192873,
1799175,49235 47209 21903 8518 21616 40706 48775 25659 27521 45007 8277 26209 27156 17794 18531 23165 39812 24184 27104 28842 34126 36695 44359 95 5876 10978 12797 22935 34243 14197 27086 21405 35140 46667 23734 14678 24964 33741 13984 36929 32689 42768 49175 10246 5337 6873 10749 7673 23517 31342 42445 2314 19048 31727 18908 19816 43768 47734 17044 22395 39267 24507 890 1025 29439 35939 39558 1244 3952 6543 16973 24009 33719 9786 16145 37053 45264 39984 27881 26283 27122 38383 44397 7041 44628 35072 35750 5603 41665 30027 2954 47008 12385 24492 30995 10872 10998 31714 15273 7615 48620 2670 17672 617
2406444,47626 47141 36962
964653,
1095726,33000 4149
2804061,13176 49235 12258 24852 49683 21616 40706 47626 21019 4605 20114 26620 25890 25272 39947 41682 42495 47830
2716680,24835
964658,35221
2668595,10326 17122 25133 30450 38928 16797 9387 21137 21573 39275 43352 37710 6184 12341 19691 21288 39408 8048 35886 33768 47402 46931 8571 37980 4724 17313 39863 21516
309300,18465 27845
3061815,24852 21137 21903 22035 41220 5077 37718 25890 26384 11182 34005 22089 8575 42518
1882168,23410
2275388,
3047510,24852 45007 5818 28842 5025 27307 23236 33120
2301621,47766 47626 26384
1488960,19057 37646 32177 40709 432 33055 11452 1712 30146 25043 11707 24041 38941 41291
1751105,
401078,13176 24838 10749 15712 32781
2991854,
2799687,12341
2930762,
3088055,24891
2406476,32632
964686,18523 24852 16965 21137 48523 22475 39121 14947 10017 26620 41149 7035 34668 18564 21463 38311 21872 9534 40826 46321 8379 31893 40646 41605
833615,24852 37646 25659 30233 43122
1620048,
1515192,25706 1775
1226835,13176 22035 8277 44632 27845 32655
702548,8277 651 8467 47672 9666 28058
833621,
3061852,24852 47626 4605 7969 35921 23909 29307 38996 23082
2275422,49235 5876 44375 26165 27695 7150
833631,35221 26620
2799712,35951 24852 1360 13565 4847 32665 40001 5939
1078288,13176
1886566,
1357926,49235 33957 45613 43967 36135 35782 38508 8012 6656 2164 11543 28458 31461 3819 25330 47639 30676
750609,37067
1489003,13176 5450 16797 19057 27966 39928 47209 21137 21903 49683 26209 47626 22935 6348 24964 27845 14233 18362 25588 18594 8174 31040 13245 31915 27881 10798 7041 12756 9324 33031 43749 39128 35857
1226860,21709 26209 35221 432
1274898,16797 22825 24852 39877 45066 45948 21137 42265 43961 21616 8277 30391 46969 23165 24838 43295 8467 38777 37687 44359 5876 22935 48364 35887 24964 32655 38312 20588 4793 43713 46802 8174 17835 5785 1244 38288 11182 46584 9058 3896 48220 23634 26032 2210 17789 41349 3020 5114 23115 30365 19272 21847 26723 7090 17949 41329 38192 30245 6541 9561 13889 24199 19084 14284 35504 40659 8205 10251 2928 32862
3192942,
833648,
1620081,
1489010,5212 24852 45066 4920 39275 33731 35221 43662 38453 28593 1896 46575 2971
571507,21903 40706 22935 27845 39216 34429 42244 39430
178293,
1620088,31720
2406521,14947 22935 28204 32069
350734,13176 22935 11712
309372,16797 24852 26604 37687 9076 34262 34949 7676 44734
2463162,
2537601,47209 46175 45763 7955 26165 11543 31292
1751170,49235 25069
2013315,47766 17794 47626 36216 25705
1489028,30489 27356 12817 36633
2855969,18963 30635
1095815,13176 24852 47209 47766 25146 17600 46979 47788 41351 4595 47280 26165 30233 10673 5460 44566 36085 26348 40136 38558 18019 2519 39041 44116 48004 34995 40278 27511 46203 46656 1848 31103 2504
3302489,13176 47766 17668 21903 39190 8518 40706 45007 8277 30391 20995 43647 5451 33120 24253
226327,
1357966,32211 49131 29447 13866
1751183,31683 4210 7239 44799 43867 10957 4317 31022 1117 43631 12011 8475 32953 24996 6687 45874
3324052,
3192981,4071 24852 30489 33754 21903 31717 40706 25659 31343 27104 48364 4210 28204 13646 32717 26283 21791
571542,196
2013335,24852 21903 24810 45007 26209 21405 27336 35140 27531 43789 35921 12395 22260
1882264,
3219140,26317 36036
1689967,47209 21137 26604 27521 38777
1716830,
3324061,37022
2144414,25466 9623
964767,35951 24852 18370 21137 28289 40706 13249 32030 38777 13629 33731 24830 23734 12341 43789 4562 4796 36011 40516 47652 46522 45 2043 28226 22952 24160 39005 12144 19025
178336,
571553,22754 48538
2345329,13490 7736 21372 28157 38185 44585 29553 16235 13479 35200
1882281,16797 24852 36070 44632 5077 49520 4778 8851 43207 7414 17800
2458799,47626 16249
3193006,24852 33754 47144 21137 22035 17794 33787 47626 18465 29127 27845 42445 14814 9366 38108 41920 33320 25487
2275503,16797 9387 40706 38293 17638 42828 10132 11782 24184 41950 46906 1831 15649 46820 14764 37335 3819
1751216,196 17122 46149 43352 41400 45128 16732
3061938,13176 49235 21137
2930867,
925145,16185
178359,
3061944,16759 36036 34380 10140
2541940,13176 47209 47766 11520 28204 35547
2930876,1463 7156 29615
2799805,24852 39190 4920 28204 33351 45723 30756 45596
2013374,13176 39877 21903 19678 30391 28985 44359 4487 5994 9666 5120 24263 19660 23634 45866 19821 25108 38944 20876 10482 38837 40824 35986 40777 9881 36775 5228 36510 15366 23075 29214 21871
2799807,13176 47209 21137 33572
964803,49235 24852 10339 4952 5487 11399 17530 22491 48453 49519 47029 45210 25837 22255 2716 13596 26431 45343 7808 44293
178374,5258 21386 46266
1668129,16589 44811 30169 44479 3843 38734
3061961,27985
2013389,15328 7693
1751246,39928 14992 21903 42265 44683 49683 31717 45007 43352 44661 23165 11782 34126 19895 5618 44142 9076 24622 24830 28204 46906 2846 18891 28553 13733 6341 46654 9210 40516 48104 20034 12779 30720 1117 36940 25579 23339 6173 20410 42483 43633
1777357,13176 34358 41220
833744,39877 9387 41400 47504 34789 19348 39108 3999 29646 42633 15424 5884 25043 27020 9389 35173 30370
440529,
3324114,24852 21903 26209 43014 33000 21872
2799828,
571607,13176 5258 23909 49054 19207 12481 5884 27020 6338 10275 36064
47321,13176 49235 27966 30489 39877 40604 21616 27104 5876 5479 2391
1882331,24852 27579
964832,16521 24852 40199 3988 18722
1489121,
3324131,13176 16290 18606 37188
440549,
571622,9808
2105041,39928 35469 26209 32030 47626 25588 26298 29307 36011 26856 25396 43908 5115 3240
1095913,6347
2930922,44632 23341
1580754,196 43693 48440 40310 10350 40199 21501 34986 22754 3856 38789 45793 46656 11034
2144497,24852 8424 4210 19816 6774 9426
178418,5450 22935
1882355,21137 30827 38768
309492,24852 45948 41007
510334,13176 45007 39275 2452 2668 9838 39032 2240 48004 17316 1848
1179997,41787 24852 8475
488489,13176 21137 22035 29993 27845 39180 31635 13225
2799864,13176 43154 5479 27172 2820 45616
1917601,16965 27086 44142 5782 34827 38760 21333 22788 36425 17341 9409 41889 9163 723 43886 34878 7891 24960 42263
2275578,43692 35652 32689 18889 8048 30827 19660 21195 12899 33147 14001 6087 19616 32999
51583,
1882365,27695 5390
3393920,27325 5479 38689 17044 117 34044 22556
1799211,24852 1117
560716,
178437,13176 27845 12341 36011
2406664,13176 37646 45007 46969 17794 23165
1620239,13176 49235 21137 24838 47626 812 37067 49517 25466 22151 5514 4451
2406673,13176 16797 43352
178451,18370 26604 31717 26209 32177 25931 47626 27243 47759 27845 34 12341 48230 25890 19049 35628 29363 40339 4227 36256 42929 10655
309527,26949
1620248,12911 44048 9866
3193113,28204
198560,
3130529,1940
1882400,42265
2847792,47209 45007 48679 48745 34429 33768 22089 35968
1489186,
138971,
1886598,26209 39947
1751334,31127
1882408,14233
1095977,28921
1095978,
2799915,39928 18465 33572 12341 30440
3324206,29034 11190 11988 27696 43903
1227055,
702769,27966 47626 37067
1751346,26209 6046
47411,16797 43352 13575 12341 21288 8048 4724
2432734,13249 10673
833847,
1489208,5876 27325 14233
554036,
3062074,
309563,24852 30169
2144572,16797 33000 14364
1882429,24852 18818 22416
1620286,13176 5876
2537792,
1175635,16797 47672 27845 39475 39116
2799941,
440646,49235 24852 42356 43693 41844 5077 29095 48205 32689 25985 1090 5994 7557 21925 23410 40516 39491 1094 18811 31964 8153 19835 42972 28632 39430 30183 32338 42333 28931 25686 28083 23913
3324231,13176 24852 36606 41319 4210 3990 29487 1541 48805
2537800,24852 23082 23955 10769 20942 42251
510348,24838 27086 10957 16696 21131 5785 13166
1489226,13176 5450 44632 27845
160823,8197 24518 15950 26010 46594
2668877,13176 47209 43961 21616 26209 13740 30305 44359 47626 34243 38693 15872 33548 27845 9405 33846 21927 14852 19048 7628 22713 46720 22025 27864 4163 1117 38200 32429 23296 20392 5603 27196 15945 39927 23339 790 25630 27925 12714 1509 15416 34648 28839 48524 31502 28379 32395
2738573,3919 2974 48808 45113
1620305,21137
2463635,19057 22825 24852 47766 27521 10504 42828 34358 33731 4605 38689 5373 30962 22395 46584 42617 15995
2498275,43352 28680
3062100,13176 47209 39275 27104 5876 46667 14233 20734 12023 11182 614 49026 13774 38809 27030 19635
2864705,
178519,13176 45066 47766 49683 43352 34128 24799 45104 26369 43662 33716 13807 11688 24253 40001 38995 34428
1056484,49683 31007
2511179,13176 47209 21137 4210 14678 10831 32465 28851 2611 781 43735
2928017,5450
440672,196
1690000,24852 39877 47766 9387 21903 49683 26209 28985 47626 24964 27845 21267 29675 19875
2275682,21709 24852 30489 4920 44632 35221 20119 1398
47459,148 14161 47402 13286 48823
702820,
1096037,
2275686,45064 9963 33090
2537832,13176 21019 46692
1340476,13176 43352
3131794,16797 47626 38400
2396422,24852 44292
3062128,13176 30795 7260 25295 21646
1489265,13176 22474 27966 42342 47209 47766 21137 22035 43961 26604 43352 9839 34448 22031 11352 28204 4421 27845 46906 33198 5373 28849 11512 45013 14901 21009 23543 3599 13409 46584 3896 48057 10036 12020 32018 23025 17949 38985 44146 47196 32989 13471 1663
2144627,38928 16797 43352 23423 12341 13259 20940 8571
1620342,21137 13629 23541 5479 17461 26324 21332 43122 11076 20876 42613 3044 8526
488511,
1489276,
2799997,47766 43295 37266 40348 43772 12341 40338 35370 16174 325 30984 1553 45492 21449 37826
848298,47766 45007 26209 8230 38444 38760 49131 38739 39993 12013 48205 32655 30776 15712 29487 7898 44479 2120 43631 39448 32658 41391 15285 41072 35181 29845 29786 5470 7938
964995,24852
964996,24852 26209 43875 47626 35510 34050 13076 21737 31469
3324294,9387 49683 27521 44359 46667 6508 33198 19660 42972 17316
2651201,24852 27966 5077 9076 1940 16419 14901 47861 29553 48004
2668938,47792 11576 30135 3057
2214295,13176 26604 11520 4962 37718 19354 38544
619586,24852 31878
965006,49235 16797 9387 8518 13198 26209 39275 38456 15902 27845 28993 43662
2800015,49235 5785 41809
1882513,26165
178579,24852 43867 15902 46842 49520 31374 31808 45054 33351 42383 6106
1620373,27966 46676 47144 47209 47766 21137 21903 40706 38293 39275 28985 47626 27336 46667 19894 30776 37067 46654 13646 33352 48219 47258 12732
702870,38456 44632 8859
772505,
965017,
2013594,24372
1489307,
3324316,24041
1362330,47766
2275744,19057 21903 22035 14233 31215 11512 11314 9047 1067 12138
3078569,13176 35951 24852 42265 43961 38159 24184 34126 41290 28199 4421 27845 35547 16759 26800 2480 44625 39984 8859 5539 9337 19711 31127 39729 34224 39303 10199 14347 37022 18770 40078 30440 9172
1882532,17122 5077 38241 6338 42829
3324327,24852 47766 11520 1940 24221
2406825,
47530,24852 4920 43154 20985 11869 5884 5422 16511 31422 21158 24582 24053 40772 29748 25433 40399 2170 37396
816199,13176 19057 22825 24852 39877 45066 4920 11782 38456 40723 28204 46906 14651 31915 33055 31557 27925
1952157,8479 31683 43295 14715 38241 21513 6182 21009 432 33791 4410 18413 48423 42404 10387 1564 28127 33568 15626 10935 49439 12187 32600
1358256,28371 9358
2406833,43693 28985 7021 34969
3088115,4210 18439 42598 44475 23296 33791 9411 15801 17615 29635
309684,19057 22825 24852 21137 43961 17600 28204 27845 9422 7156 40646
1227189,19767 31759
702903,49235 13802 23801 4656 5922 18811 37158 2876 22472 27514 44980 34047 17825 43338
965048,
2931129,47626
3096028,196 5450 39922 16185 32115 34234 44799 48142 23734 44156 4605 23909 8204 20378 8506 16920 19660 31355 47890 45622 13287 23296 27801 41277 49605 8859 6046 19814 35113 40136 38028 36393 8460 39041 3732 44042 3318 37354 29315 20250 7828 47324 13654 9835 27761 941 18218 22790 47397 42252 6214 43903 36274 33301 41765 1868 2629 2073 3288 15428 32741 6261 6687 14237
1012810,38293 28199 24024 4792 39527 30135
990965,34557
3393952,28427 15424
2668995,13176 21709 27344 45066 47209 47766 21137 40604 43961 49683 21616 8277 4799 26790 47626 38456 27086 41950 35221 27845 16254 13380 11512 1511 21009 3599 49520 43122 5456 19173 1700 48057 24413 31869 38313 1896 5693 13819 9808
1206191,13249
3193286,16797
3000737,13176 16797 33754 39877 42356 47766 48110 21137 22035 49683 21616 40706 42803 15937 13740 17600 18926 26790 33787 46979 47626 44632 28199 28204 4421 45633 12745 37947 46045 46906 4793 17630 35547 38273 8174 20169 49520 25340 21083 22228 35628 41329 39509 21622
1096138,13176 27966 47209 21137 45007 30391 41844 26940 5258 39097 33198 11078 23233 36550 5785 30233 34213 20583 29662 41213 781 7308 6238 7150
1380772,
1489357,
2013646,4957 7963 22124 33754 33787 32691 39097 14901 41618 1203 36305 22721 48795 47119 36857 12144
2013647,16797 46676 47209 30391 24838 36011 48057
990968,35221 38689 39113
1227218,13176 27966 47209 8021 18370 48679 30391 18531 5876 11352 20734 33043 12456 42701 30290 25705 46616 20282 11109 23383 39721 28826 6999 35242 18279
1882579,8277 40852 34243 48364 3481 49383 14711 14764 41242
2537941,19915
1620438,32852
965083,41787 6184 32478 39408 31651
1882589,
2144735,21137 4920 11782 5077 49236 11130 7622 30233 33055 29447 13166 17579 9438 29544 17898 21134
178660,43209
838054,
2144742,5450 21573 45190 33065 43154 40310 26172 8506 31981 581 45149 5884 5422 41539 21158
1751527,13176 41787 10305 27966 39877 21137 42265 9839 16185 38693 21506 5479 42110 1158 8174 13733 432 5161 44096 39160 37158 25882
2275816,13176 37646 28289 47601 5746 15872 46667 8736 30776 31727 17461 10621 1890 21872
3193322,24852 8424 15290 14197 44799 37066 46023 4006 28204 48871 4605 23909 10108 47890 27196 4671 47242 12159 5884 34487 44808 2305 29184 12504 13004 4955
47596,13176 24852 21137 26604 26209 329 14870 39303 40761
1227245,47209 31717 45007 26209 24184 8309 22935 44422 32655 42445 21938 5785 31720 3952 30233 16616 39475
3193326,
1096175,13176 39928 47209 47766 14992 21137 21903 25659 27156 39275 24838 36695 28199 41950 48559 24964 27845 43758 37067 4605 5479 2295 40063 45535 26351 27554 36082 21543 24764 18159 48637
2931184,
802999,
1420054,47209 18027 34584 8927 6347 17979
702965,26209 47626 34969 19348 29307 12606 35113 35731 27196 15386 9068 44368 22006 16683
47606,45066
178680,47780
925439,25466 5428
3324412,
1882621,
1096191,18523 37646 42342 21903 26604 48775 38293 38164 33198 26032 29801
2013697,49235 16797 22825 27344 30489 39928 21137 43961 26604 11520 26209 30391 34126 27086 46667 18362 36929 32689 2846 11140 33000 35383 7185 45747 4329
2917085,
3193347,13176 39928 21137 19348 432 13702 49111 16864 34430 18618 22556
3193349,
1882630,13176 5450 7781 45066 47209 21903 42557 48679 8277 11520 30391 17794 27104 47626 41950 24964 18362 32566 43504 3957 1360 33000 12456 21009 46720 27730 35535 7156 31373 8526
309767,16797 24852 39928 45066 27104 4793 5020
1135339,36107 36651
1489418,10473
1995863,14992 32768
2800141,
2062103,5212 20574 24852 21137 8277 24838 47626 7559 27845 19894 46906 13380 17630 49215 3896 37158 44557 4366
3062288,43631
2144785,13176 43352 33000 21288 11365
1302213,13176 21137 22035 28289 11520 16154 44910 5876 17948 35221 1194 6948 1940 43713 10749 33000 12456 8174 25256 21614 40396 40146 5456 36036 30745 36717 21053
2013715,18523 24024
1468065,196
2541999,27344 47766 21137 46226
2406942,25931 8087 18418 31981 25589
2144800,32701
1221502,13176 24852 49683 8424 28985 47626 5025 24964 34450 13997
1096227,15693
3109125,24852 4210
3062310,
2269853,3957 329 25653 11109 21832
2563847,19488 30638 15424
965164,11759 16732 8843
1882669,21137 44632 20119 12576 8859 39947 45747
178735,12797 34234 35042 9405 26165 33129 34862 1217 19173 8224 27985 31623 40884 21026 19935 41497 28703
440880,
703025,16953 13424 4731 5067
2538034,13176 47209 44632 35221 3957 44624
703027,28204 2966 35383 8859
1049072,47626
2406966,13176 39877 47766 27521 30391 9839 32537 34126 41220 44359 46667 24830 36076 27325 32566 19660 29579
3219209,5785 12846 17027
2013756,260 4210 14875 47141 3298 14159 4580 21157 39834 45124 38737 35311
1743031,
3324478,
47679,
2585696,8277 44910 5077 31635 23634 13045 44328
3193410,13176 24852 21903 24184 33731 41290 41950 27845 38689 21938 1025 9366 29662 29447 7156
178755,13176 35951 9124 27966 36735 42265 16349 44632 3957 42110 12276 1818 28226 1890 5575 44961 29363 16896 11926
2275908,
2738614,24852 47759 29615 277 28157 41488 19080 23322
2800198,4210 10957 16696 21131 27356 32712 6265 4795 21886 35286 33013 14175
1358408,24852 21137 27521 44632 28204 6774 42637 34214 22915 36698
309835,
2812339,36606 31717 25659 27521 18531 26882 28985 34126 41220 44359 22935 24964 32655 42445 33000 26384 31720 20583 27750 3849
3415821,3599
2794881,24852 30489 47766 15143 21903 28373 43961 47626 47759 3481 37766 1511 20082 23695 9825 48666 17652 5550 30385
1231288,18531 27845 14814 41549
834131,
1227348,
1777422,13176 11520
2406998,27845 40541
3131833,13176
178781,34483
3062369,19348 6901 9007 39461 13042
309859,
1358437,15429 49518 5564
2407014,47209 30391 37067 2985 8911
